experiment_name;document;query_key;csv_column;top_k;window_size;total_doc_chunks;fetched_chunks;coverage_pct;retrieved_chunk_ids;all_cosine_scores;avg_all_cosine;max_all_cosine;hit_cosine_scores;avg_hit_cosine;miss_cosine_scores;avg_miss_cosine;quotes_expected;quotes_found;hit_type;hit_score;reciprocal_rank;precision_at_k;rate_cosine_scores;principal_cosine_scores;outcome_cosine_scores;reasoning_cosine_scores;factors_cosine_scores;call1_chunks;call1_coverage;call2_chunks;call2_coverage;total_chunks;total_coverage
mE5base_200_top8_w0;NS_SR_5Obdo_14_2023_00_dokument.pdf;q1_combined;q1_context_quotes;8;0;128;19;14.6;"[""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_9"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_120"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_79"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_7"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_51"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_15"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_5"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_23"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_17"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_84"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_83"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_119"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_30"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_9"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_15"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_10"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_106"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_83"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_7"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_18"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_87"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_4"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_11"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_30"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_51"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_5""]";[0.8794, 0.8584, 0.8565, 0.8555, 0.855, 0.8544, 0.8538, 0.8531, 0.851, 0.8507, 0.8488, 0.847, 0.8459, 0.8578, 0.8448, 0.8423, 0.8398, 0.8322, 0.8271, 0.8262, 0.8237, 0.8228, 0.8224, 0.8212, 0.8189, 0.8185];0.8426;0.8794;[0.8538, 0.8228];0.8383;[0.8794, 0.8584, 0.8565, 0.8555, 0.855, 0.8544, 0.8531, 0.851, 0.8507, 0.8488, 0.847, 0.8459, 0.8423, 0.8398, 0.8262, 0.8237, 0.8224];0.8477;4;4;PERFECT;1.0;0.1429;0.1053;;;;;;;;;;;
mE5base_200_top8_w0;NS_SR_5Obdo_14_2023_00_dokument.pdf;q2_combined;q2_penalty_quotes;8;0;128;15;11.6;"[""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_104"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_105"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_114"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_111"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_106"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_109"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_21"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_112"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_35"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_76"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_33"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_112"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_47"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_113"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_34"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_22""]";[0.8501, 0.8473, 0.8471, 0.8465, 0.8456, 0.8456, 0.8447, 0.8435, 0.833, 0.8201, 0.8192, 0.8192, 0.8173, 0.8151, 0.814, 0.8138];0.8326;0.8501;[0.8138];0.8138;[0.8501, 0.8473, 0.8471, 0.8465, 0.8456, 0.8456, 0.8447, 0.8435, 0.833, 0.8201, 0.8192, 0.8173, 0.8151, 0.814];0.8349;2;1;PARTIAL;0.5;0.0667;0.0667;[0.8501, 0.8473, 0.8471, 0.8465, 0.8456, 0.8456, 0.8447, 0.8435];[0.833, 0.8201, 0.8192, 0.8192, 0.8173, 0.8151, 0.814, 0.8138];;;;;;;;;
mE5base_200_top8_w0;NS_SR_5Obdo_14_2023_00_dokument.pdf;q3_combined;q3_moderation_quotes;8;0;128;14;12.6;"[""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_111"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_90"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_106"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_104"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_11"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_32"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_113"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_114"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_106"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_111"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_114"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_104"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_11"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_105"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_122"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_21"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_106"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_113"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_32"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_33"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_56"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_11"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_124"", ""NS_SR_5Obdo_14_2023_00_dokument.pdf_chunk_122""]";[0.8584, 0.8442, 0.841, 0.8368, 0.8367, 0.8349, 0.8344, 0.8333, 0.8951, 0.881, 0.8772, 0.8761, 0.875, 0.8721, 0.8689, 0.8669, 0.8702, 0.8609, 0.8561, 0.8535, 0.8526, 0.8513, 0.8485, 0.8483];0.8572;0.8951;[0.8584, 0.8367, 0.8669];0.854;[0.8442, 0.841, 0.8368, 0.8349, 0.8344, 0.8333, 0.8721, 0.8689, 0.8535, 0.8526, 0.8485];0.8473;5;3;PARTIAL;0.6;0.3333;0.2143;;;[0.8584, 0.8442, 0.841, 0.8368, 0.8367, 0.8349, 0.8344, 0.8333];[0.8951, 0.881, 0.8772, 0.8761, 0.875, 0.8721, 0.8689, 0.8669];[0.8702, 0.8609, 0.8561, 0.8535, 0.8526, 0.8513, 0.8485, 0.8483];;;;;;
mE5base_200_top8_w0;NS_SR_5Obdo_14_2023_00_dokument.pdf;per_call_coverage;;8;0;128;;;;;;;;;;;;;;;;;;;;;;33;25.7;14;12.6;38;30.8
mE5base_200_top8_w0;KS_Košice_4Cob_116_2023_00_dokument.pdf;q1_combined;q1_context_quotes;8;0;93;18;21.1;"[""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_38"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_37"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_58"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_87"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_81"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_90"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_76"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_24"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_60"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_51"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_10"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_66"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_38"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_24"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_58"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_10"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_37"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_4"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_45"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_31"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_86"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_73"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_72"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_60""]";[0.8688, 0.855, 0.8546, 0.8498, 0.8491, 0.8478, 0.8469, 0.8463, 0.8459, 0.8457, 0.8454, 0.8448, 0.8407, 0.8397, 0.8391, 0.8328, 0.8316, 0.8259, 0.8245, 0.8191, 0.819, 0.817, 0.8163, 0.8162];0.8384;0.8688;[0.8463, 0.8259];0.8361;[0.8688, 0.855, 0.8546, 0.8498, 0.8491, 0.8478, 0.8469, 0.8459, 0.8457, 0.8454, 0.8448, 0.8245, 0.8191, 0.819, 0.817, 0.8163];0.8406;4;2;PARTIAL;0.5;0.125;0.1111;;;;;;;;;;;
mE5base_200_top8_w0;KS_Košice_4Cob_116_2023_00_dokument.pdf;q2_combined;q2_penalty_quotes;8;0;93;15;16.6;"[""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_60"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_59"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_10"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_36"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_35"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_90"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_75"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_88"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_8"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_1"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_6"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_76"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_15"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_39"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_75"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_49""]";[0.8642, 0.857, 0.853, 0.8482, 0.8459, 0.8445, 0.8438, 0.8436, 0.8245, 0.8233, 0.8205, 0.8199, 0.8196, 0.8156, 0.8156, 0.8137];0.8346;0.8642;[0.853, 0.8445];0.8488;[0.8642, 0.857, 0.8482, 0.8459, 0.8438, 0.8436, 0.8245, 0.8233, 0.8205, 0.8199, 0.8196, 0.8156, 0.8137];0.8338;3;2;PARTIAL;0.6667;0.3333;0.1333;[0.8642, 0.857, 0.853, 0.8482, 0.8459, 0.8445, 0.8438, 0.8436];[0.8245, 0.8233, 0.8205, 0.8199, 0.8196, 0.8156, 0.8156, 0.8137];;;;;;;;;
mE5base_200_top8_w0;KS_Košice_4Cob_116_2023_00_dokument.pdf;q3_combined;q3_moderation_quotes;8;0;93;18;19.5;"[""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_75"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_88"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_36"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_60"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_10"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_8"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_35"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_81"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_68"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_88"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_49"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_35"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_89"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_50"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_60"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_37"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_48"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_0"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_81"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_88"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_9"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_29"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_90"", ""KS_Ko\u0161ice_4Cob_116_2023_00_dokument.pdf_chunk_49""]";[0.8564, 0.8478, 0.8418, 0.8396, 0.8384, 0.8378, 0.8369, 0.8356, 0.8914, 0.8812, 0.8768, 0.8759, 0.8745, 0.8709, 0.8696, 0.8672, 0.8614, 0.8565, 0.8543, 0.8534, 0.8518, 0.8483, 0.8462, 0.846];0.8567;0.8914;[0.8418, 0.8396, 0.8369, 0.8462];0.8411;[0.8564, 0.8478, 0.8384, 0.8378, 0.8356, 0.8914, 0.8768, 0.8745, 0.8709, 0.8672, 0.8614, 0.8565, 0.8518, 0.8483];0.8582;5;5;PERFECT;1.0;0.0833;0.2222;;;[0.8564, 0.8478, 0.8418, 0.8396, 0.8384, 0.8378, 0.8369, 0.8356];[0.8914, 0.8812, 0.8768, 0.8759, 0.8745, 0.8709, 0.8696, 0.8672];[0.8614, 0.8565, 0.8543, 0.8534, 0.8518, 0.8483, 0.8462, 0.846];;;;;;
mE5base_200_top8_w0;KS_Košice_4Cob_116_2023_00_dokument.pdf;per_call_coverage;;8;0;93;;;;;;;;;;;;;;;;;;;;;;29;32.7;18;19.5;36;38.1
mE5base_200_top8_w0;KS_Trnava_31Cob_19_2018_00_dokument.pdf;q1_combined;q1_context_quotes;8;0;76;15;23.7;"[""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_13"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_29"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_9"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_8"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_61"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_39"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_42"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_38"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_31"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_14"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_10"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_9"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_6"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_10"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_39"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_8"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_38"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_7"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_29"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_18"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_42"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_41""]";[0.8634, 0.8614, 0.8573, 0.8562, 0.8545, 0.8543, 0.8523, 0.8483, 0.8478, 0.8467, 0.8462, 0.8433, 0.8351, 0.8337, 0.8332, 0.8312, 0.8284, 0.8273, 0.8203, 0.8202, 0.8143, 0.8128];0.8404;0.8634;[0.8634, 0.8467];0.855;[0.8614, 0.8573, 0.8562, 0.8545, 0.8543, 0.8523, 0.8483, 0.8478, 0.8462, 0.8351, 0.8273, 0.8202, 0.8128];0.8441;4;3;PARTIAL;0.75;1.0;0.1333;;;;;;;;;;;
mE5base_200_top8_w0;KS_Trnava_31Cob_19_2018_00_dokument.pdf;q2_combined;q2_penalty_quotes;8;0;76;14;19.6;"[""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_19"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_68"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_43"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_15"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_8"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_42"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_31"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_21"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_32"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_41"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_69"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_0"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_42"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_18"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_68"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_57""]";[0.8592, 0.8559, 0.8543, 0.8525, 0.8491, 0.8456, 0.8455, 0.8445, 0.8218, 0.8131, 0.8122, 0.8115, 0.811, 0.8105, 0.8099, 0.808];0.8315;0.8592;[0.8445];0.8445;[0.8592, 0.8559, 0.8543, 0.8525, 0.8491, 0.8456, 0.8455, 0.8218, 0.8131, 0.8122, 0.8115, 0.8105, 0.808];0.8338;2;1;PARTIAL;0.5;0.125;0.0714;[0.8592, 0.8559, 0.8543, 0.8525, 0.8491, 0.8456, 0.8455, 0.8445];[0.8218, 0.8131, 0.8122, 0.8115, 0.811, 0.8105, 0.8099, 0.808];;;;;;;;;
mE5base_200_top8_w0;KS_Trnava_31Cob_19_2018_00_dokument.pdf;q3_combined;q3_moderation_quotes;8;0;76;13;20.8;"[""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_21"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_31"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_67"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_16"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_19"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_69"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_68"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_32"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_43"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_44"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_18"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_19"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_32"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_68"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_31"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_69"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_21"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_31"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_18"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_67"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_32"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_19"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_24"", ""KS_Trnava_31Cob_19_2018_00_dokument.pdf_chunk_57""]";[0.8734, 0.8707, 0.861, 0.8571, 0.855, 0.8537, 0.8463, 0.8447, 0.8957, 0.8907, 0.8824, 0.8822, 0.8815, 0.877, 0.8766, 0.8756, 0.862, 0.8577, 0.8559, 0.8538, 0.8537, 0.8533, 0.8519, 0.8518];0.8652;0.8957;[0.8734, 0.8571, 0.855, 0.8824];0.867;[0.8707, 0.861, 0.8537, 0.8463, 0.8447, 0.8957, 0.8907, 0.8519, 0.8518];0.8629;5;4;PARTIAL;0.8;0.3333;0.3077;;;[0.8734, 0.8707, 0.861, 0.8571, 0.855, 0.8537, 0.8463, 0.8447];[0.8957, 0.8907, 0.8824, 0.8822, 0.8815, 0.877, 0.8766, 0.8756];[0.862, 0.8577, 0.8559, 0.8538, 0.8537, 0.8533, 0.8519, 0.8518];;;;;;
mE5base_200_top8_w0;KS_Trnava_31Cob_19_2018_00_dokument.pdf;per_call_coverage;;8;0;76;;;;;;;;;;;;;;;;;;;;;;24;35.2;13;20.8;28;42.2
mE5base_200_top8_w0;KS_Žilina_14Cob_202_2019_00_dokument.pdf;q1_combined;q1_context_quotes;8;0;170;23;14.6;"[""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_93"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_156"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_108"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_27"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_98"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_92"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_59"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_82"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_145"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_39"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_30"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_109"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_97"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_27"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_108"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_2"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_28"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_86"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_26"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_76"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_105"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_78"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_83"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_13"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_97"", ""KS_\u017dilina_14Cob_202_2019_00_dokument.pdf_chunk_14""]";[0.8567, 0.8556, 0.8544, 0.8524, 0.852, 0.852, 0.8503, 0.8485, 0.8483, 0.8479, 0.8472, 0.8467, 0.8461, 0.8482, 0.8337, 0.8319, 0.8305, 0.8303, 0.8274, 0.8259, 0.8239, 0.8229, 0.8217, 0.8216, 0.8213, 0.8212];0.8392;0.8567;[];;[0.8567, 0.8556, 0.8544, 0.8524, 0.852, 0.852, 0.8503, 0.8485, 0.8483, 0.8479, 0.8472, 0.8467, 0.8461, 0.8319, 0.8305, 0.8303, 0.8274, 0.8259, 0.8239, 0.8229, 0.8217, 0.8216, 0.8212];0.8398;4;0;MISS;0.0;0.0;0.0;;;;;;;;;;;
